DURATION_S,V_START,V_END,V_MIN,V_MAX,V_MEAN,V_DROP,VOLTAGE_SLOPE,V_STD,V_SKEW,I_MEAN,I_MIN,I_MAX,T_START,T_END,T_MIN,T_MAX,T_MEAN,TEMP_RISE,TEMP_RISE_RATE,TEMP_STD,DC_IR,ENERGY_WH,Target_SoH,Target_RUL
7326.99,12.537,9.127,8.924,12.537,10.832,3.41,0.000465,1.078,-0.247,0.732,0.628,0.953,22.4,36.6,22.4,36.6,29.5,14.18,0.001935,1.125,0.1468,26.74,65.78,127
9672.36,12.563,9.245,9.065,12.563,10.904,3.318,0.000343,1.158,-0.347,0.643,0.468,0.918,22.5,36.0,22.5,36.0,29.3,13.49,0.001395,1.236,0.1454,27.63,67.22,126
7308.8,12.564,9.031,8.87,12.564,10.797,3.533,0.000483,1.135,0.348,0.777,0.578,0.986,22.7,37.0,22.7,37.0,29.9,14.28,0.001954,0.816,0.1455,25.73,66.43,125
8345.36,12.594,9.202,9.006,12.594,10.898,3.392,0.000407,0.834,-0.057,0.668,0.561,0.902,22.8,35.9,22.8,36.2,29.3,13.48,0.001615,0.776,0.1422,25.34,65.93,124
9165.46,12.5,9.137,8.961,12.5,10.819,3.363,0.000367,0.847,-0.409,0.803,0.647,0.972,22.3,35.3,22.3,35.6,28.8,13.28,0.001449,1.23,0.1488,26.92,66.34,123
9051.56,12.522,9.187,9.024,12.522,10.855,3.334,0.000368,0.876,0.256,0.712,0.587,0.957,22.9,35.9,22.9,36.4,29.4,13.51,0.001492,0.633,0.1492,27.38,66.36,122
7971.87,12.523,9.094,8.892,12.523,10.808,3.428,0.00043,1.031,-0.151,0.755,0.625,0.89,22.4,35.7,22.4,35.9,29.0,13.56,0.001701,1.142,0.1479,26.84,66.79,121
9018.67,12.539,9.269,9.1,12.539,10.904,3.27,0.000363,1.08,0.004,0.718,0.583,0.959,22.8,35.7,22.8,35.8,29.3,12.98,0.001439,1.33,0.1479,26.2,65.33,120
8240.47,12.503,9.058,8.868,12.503,10.78,3.445,0.000418,1.035,-0.466,0.692,0.578,0.829,22.1,35.6,22.1,35.7,28.8,13.65,0.001657,1.201,0.1463,26.46,66.01,119
7828.08,12.565,9.05,8.849,12.565,10.807,3.515,0.000449,0.983,0.076,0.733,0.586,0.894,22.5,36.4,22.5,36.8,29.5,14.23,0.001818,0.935,0.1444,26.61,65.21,118
7820.92,12.568,9.15,8.942,12.568,10.859,3.418,0.000437,1.11,0.454,0.778,0.602,1.054,23.0,36.4,23.0,36.6,29.7,13.61,0.00174,0.901,0.1497,26.03,65.09,117
9477.0,12.594,9.099,8.893,12.594,10.847,3.495,0.000369,0.924,0.266,0.681,0.568,0.931,21.9,36.7,21.9,37.2,29.3,15.34,0.001619,1.301,0.148,27.48,66.39,116
9150.34,12.53,9.04,8.87,12.53,10.785,3.49,0.000381,0.95,-0.023,0.73,0.621,0.871,22.5,37.1,22.5,37.5,29.8,14.96,0.001635,0.845,0.1481,26.47,65.46,115
8577.66,12.583,9.353,9.157,12.583,10.968,3.23,0.000377,1.159,0.32,0.625,0.512,0.744,22.5,36.0,22.5,36.4,29.3,13.91,0.001622,1.23,0.1485,25.63,64.95,114
8780.18,12.559,9.111,8.922,12.559,10.835,3.448,0.000393,1.101,0.415,0.755,0.618,1.009,22.0,36.6,22.0,36.9,29.3,14.9,0.001697,1.146,0.149,26.6,65.2,113
7911.85,12.565,9.213,9.04,12.565,10.889,3.353,0.000424,0.865,0.182,0.782,0.6,0.959,23.7,37.8,23.7,38.0,30.8,14.3,0.001808,1.334,0.1492,26.45,65.81,112
9086.47,12.58,9.006,8.832,12.58,10.793,3.574,0.000393,0.961,0.271,0.709,0.57,0.924,21.9,35.9,21.9,36.4,28.9,14.48,0.001593,0.803,0.1485,26.05,65.35,111
8130.95,12.537,9.237,9.06,12.537,10.887,3.301,0.000406,0.953,0.175,0.675,0.539,0.882,22.8,35.3,22.8,35.6,29.1,12.75,0.001568,0.65,0.1513,25.47,65.46,110
8900.48,12.573,9.227,9.064,12.573,10.9,3.345,0.000376,1.075,-0.248,0.712,0.6,0.869,22.0,35.9,22.0,36.4,29.0,14.34,0.001611,0.837,0.1526,25.66,64.84,109
7871.5,12.502,9.162,8.969,12.502,10.832,3.339,0.000424,0.834,-0.405,0.722,0.586,0.941,23.3,37.4,23.3,37.5,30.3,14.19,0.001803,1.227,0.1523,25.75,65.14,108
8631.39,12.524,9.413,9.213,12.524,10.969,3.112,0.000361,0.859,0.477,0.862,0.71,1.109,22.3,36.3,22.3,36.4,29.3,14.13,0.001637,1.138,0.1474,25.79,64.99,107
9283.78,12.575,9.211,9.052,12.575,10.893,3.364,0.000362,0.973,-0.384,0.727,0.602,1.018,21.9,35.0,21.9,35.4,28.4,13.48,0.001452,0.692,0.1478,26.47,65.66,106
7616.15,12.58,9.187,9.003,12.58,10.884,3.393,0.000445,1.069,0.105,0.721,0.578,0.973,22.5,35.5,22.5,35.7,29.0,13.2,0.001733,1.41,0.1509,25.11,65.22,105
7992.72,12.513,9.134,8.946,12.513,10.823,3.379,0.000423,0.825,-0.212,0.735,0.604,1.031,22.5,36.6,22.5,36.7,29.5,14.2,0.001776,1.212,0.148,25.93,65.03,104
7986.43,12.593,9.006,8.832,12.593,10.8,3.587,0.000449,1.079,0.173,0.697,0.552,0.866,21.7,35.8,21.7,36.0,28.8,14.26,0.001785,0.756,0.1472,25.89,65.46,103
8469.13,12.535,9.104,8.895,12.535,10.819,3.431,0.000405,1.05,-0.333,0.716,0.587,0.89,22.2,36.9,22.2,36.9,29.5,14.67,0.001732,0.852,0.1505,27.12,66.06,102
8135.87,12.549,9.117,8.91,12.549,10.833,3.432,0.000422,1.197,0.071,0.75,0.589,0.876,22.6,36.4,22.6,36.5,29.5,13.91,0.00171,0.679,0.1526,26.75,63.55,101
8033.42,12.575,9.209,9.017,12.575,10.892,3.366,0.000419,1.105,-0.182,0.68,0.543,0.843,23.3,38.0,23.3,38.4,30.6,15.12,0.001882,1.036,0.1529,26.14,65.47,100
8840.05,12.545,9.462,9.292,12.545,11.003,3.083,0.000349,1.163,-0.117,0.732,0.579,0.889,22.2,36.7,22.2,36.8,29.5,14.58,0.00165,1.153,0.1526,25.11,64.18,99
7390.26,12.562,9.499,9.31,12.562,11.031,3.063,0.000414,0.989,-0.409,0.677,0.483,0.924,22.3,36.7,22.3,37.0,29.5,14.65,0.001983,0.87,0.15,25.71,65.41,98
9013.21,12.585,9.081,8.905,12.585,10.833,3.504,0.000389,0.917,0.394,0.678,0.56,0.953,23.5,37.2,23.5,37.3,30.3,13.77,0.001528,0.707,0.1463,25.56,64.8,97
8807.34,12.597,9.25,9.084,12.597,10.924,3.347,0.00038,1.185,-0.493,0.639,0.505,0.859,22.8,36.7,22.8,36.9,29.7,14.15,0.001607,0.532,0.151,24.57,64.44,96
7107.78,12.542,9.13,8.937,12.542,10.836,3.412,0.00048,0.992,0.226,0.727,0.55,0.851,22.1,35.7,22.1,35.7,28.9,13.59,0.001912,0.793,0.1471,26.72,64.3,95
8556.9,12.551,9.325,9.142,12.551,10.938,3.226,0.000377,0.845,-0.331,0.683,0.568,0.808,22.4,37.4,22.4,37.8,29.9,15.4,0.001799,0.913,0.1531,25.64,63.95,94
7142.35,12.564,9.037,8.829,12.564,10.801,3.527,0.000494,1.115,0.2,0.697,0.573,0.895,22.5,37.0,22.5,37.2,29.7,14.74,0.002064,1.068,0.1548,25.72,64.06,93
7409.44,12.537,9.181,9.008,12.537,10.859,3.356,0.000453,0.918,0.244,0.763,0.647,1.052,22.1,35.8,22.1,36.0,29.0,13.92,0.001878,1.195,0.1493,25.81,63.9,92
7063.91,12.521,9.151,8.961,12.521,10.836,3.37,0.000477,1.047,-0.33,0.777,0.605,0.929,22.5,34.9,22.5,35.1,28.7,12.67,0.001794,0.844,0.1527,25.39,64.8,91
9051.39,12.549,9.085,8.895,12.549,10.817,3.464,0.000383,0.924,-0.276,0.775,0.585,0.91,23.7,38.0,23.7,38.1,30.8,14.43,0.001594,0.778,0.1547,25.83,65.05,90
8045.56,12.591,9.453,9.253,12.591,11.022,3.138,0.00039,1.066,-0.102,0.692,0.514,0.961,22.1,36.3,22.1,36.4,29.2,14.21,0.001766,0.599,0.1482,25.57,64.6,89
8661.7,12.587,9.485,9.321,12.587,11.036,3.102,0.000358,1.06,-0.255,0.71,0.585,0.923,22.5,37.5,22.5,37.8,30.0,15.34,0.001772,1.19,0.1525,25.14,64.31,88
7146.1,12.519,9.415,9.251,12.519,10.967,3.104,0.000434,1.033,-0.036,0.69,0.538,0.971,22.8,37.2,22.8,37.5,30.0,14.62,0.002046,1.037,0.1521,25.19,64.21,87
7223.5,12.508,9.099,8.912,12.508,10.804,3.41,0.000472,0.845,0.387,0.705,0.557,0.848,21.9,35.8,21.9,36.3,28.9,14.36,0.001988,1.277,0.1504,25.53,64.39,86
6973.38,12.575,9.301,9.112,12.575,10.938,3.275,0.00047,1.147,-0.251,0.694,0.543,0.829,21.3,35.4,21.3,35.5,28.3,14.27,0.002046,0.775,0.1557,25.41,64.56,85
9062.72,12.549,9.16,8.95,12.549,10.854,3.389,0.000374,1.17,-0.057,0.781,0.664,0.975,23.0,37.4,23.0,37.6,30.2,14.61,0.001612,1.138,0.1518,24.24,63.8,84
7384.94,12.55,9.16,8.972,12.55,10.855,3.39,0.000459,0.863,0.266,0.647,0.517,0.767,22.0,35.8,22.0,35.9,28.9,13.92,0.001885,1.286,0.1522,25.69,63.84,83
9245.9,12.565,9.394,9.196,12.565,10.98,3.171,0.000343,0.858,-0.166,0.835,0.641,0.988,21.5,36.0,21.5,36.1,28.8,14.59,0.001578,0.854,0.1505,26.49,64.51,82
7877.18,12.576,9.202,8.994,12.576,10.889,3.374,0.000428,1.082,-0.291,0.753,0.572,0.923,23.3,37.5,23.3,37.5,30.4,14.16,0.001798,1.217,0.1507,25.17,64.03,81
7646.3,12.556,9.1,8.926,12.556,10.828,3.456,0.000452,0.992,0.221,0.81,0.624,1.01,22.8,37.3,22.8,37.5,30.1,14.69,0.001922,0.97,0.1549,25.16,63.87,80
9020.28,12.549,9.14,8.948,12.549,10.844,3.409,0.000378,1.169,-0.389,0.666,0.556,0.841,22.2,36.2,22.2,36.4,29.2,14.19,0.001573,0.634,0.153,25.23,64.1,79
7250.28,12.515,9.149,8.979,12.515,10.832,3.366,0.000464,1.012,-0.209,0.679,0.554,0.797,21.7,35.7,21.7,35.8,28.7,14.09,0.001943,0.522,0.1515,25.64,63.9,78
7620.57,12.585,9.453,9.269,12.585,11.019,3.133,0.000411,1.071,0.204,0.653,0.535,0.93,22.0,36.4,22.0,36.6,29.2,14.62,0.001919,0.755,0.1527,25.73,63.88,77
7800.44,12.549,9.024,8.836,12.549,10.786,3.525,0.000452,1.002,0.298,0.765,0.614,1.048,23.0,37.4,23.0,37.5,30.2,14.43,0.00185,1.29,0.1532,25.9,63.8,76
8098.55,12.597,9.39,9.201,12.597,10.994,3.207,0.000396,1.197,0.252,0.669,0.485,0.929,23.5,38.4,23.5,38.7,30.9,15.27,0.001886,1.267,0.1539,24.7,63.1,75
8524.96,12.565,9.037,8.841,12.565,10.801,3.529,0.000414,0.809,0.075,0.761,0.608,0.929,22.2,35.7,22.2,35.9,28.9,13.74,0.001612,0.506,0.1546,24.35,63.33,74
7472.74,12.522,9.337,9.159,12.522,10.93,3.185,0.000426,1.152,0.367,0.782,0.616,0.974,22.6,36.3,22.6,36.5,29.5,13.93,0.001865,0.653,0.1537,25.56,63.7,73
8253.3,12.584,9.39,9.201,12.584,10.987,3.195,0.000387,0.921,-0.076,0.74,0.608,1.031,22.4,37.1,22.4,37.2,29.7,14.86,0.0018,0.771,0.1529,25.51,63.65,72
8965.09,12.544,9.417,9.236,12.544,10.981,3.127,0.000349,0.96,-0.294,0.751,0.577,0.94,22.5,36.4,22.5,36.6,29.4,14.17,0.001581,0.881,0.1538,25.38,63.87,71
8525.92,12.512,9.378,9.21,12.512,10.945,3.134,0.000368,1.194,0.3,0.829,0.668,1.026,22.5,36.5,22.5,36.6,29.5,14.11,0.001655,0.86,0.1537,25.94,63.59,70
8686.65,12.54,9.429,9.247,12.54,10.984,3.111,0.000358,1.2,-0.416,0.732,0.548,1.021,21.6,36.5,21.6,36.6,29.0,15.01,0.001727,1.144,0.1556,25.32,63.44,69
8267.71,12.532,9.07,8.894,12.532,10.801,3.462,0.000419,0.824,0.302,0.718,0.605,0.931,22.9,38.0,22.9,38.4,30.5,15.5,0.001875,1.366,0.1562,25.57,62.97,68
7205.8,12.594,9.483,9.284,12.594,11.038,3.111,0.000432,0.999,-0.194,0.745,0.627,1.007,22.7,37.0,22.7,37.1,29.8,14.41,0.002,1.125,0.1533,24.99,63.09,67
7631.6,12.589,9.017,8.811,12.589,10.803,3.572,0.000468,0.863,-0.485,0.809,0.704,1.092,22.0,37.0,22.0,37.3,29.5,15.24,0.001997,1.397,0.1543,25.07,63.63,66
9248.97,12.586,9.268,9.096,12.586,10.927,3.317,0.000359,0.851,0.156,0.767,0.603,0.988,22.3,37.3,22.3,37.8,29.8,15.5,0.001676,0.866,0.1585,26.23,64.5,65
8680.81,12.52,9.11,8.941,12.52,10.815,3.41,0.000393,1.155,-0.395,0.742,0.619,1.03,22.7,37.3,22.7,37.5,30.0,14.85,0.001711,0.726,0.1533,24.22,62.6,64
8378.34,12.552,9.289,9.079,12.552,10.92,3.263,0.00039,1.174,-0.466,0.849,0.736,1.101,21.9,36.8,21.9,37.0,29.3,15.19,0.001813,1.406,0.1582,24.74,63.44,63
7126.22,12.503,9.397,9.225,12.503,10.95,3.106,0.000436,1.127,0.077,0.76,0.603,0.925,22.0,36.7,22.0,37.0,29.4,14.93,0.002095,0.952,0.1561,25.29,62.98,62
7461.39,12.577,9.462,9.279,12.577,11.019,3.115,0.000417,1.065,0.168,0.723,0.597,1.001,22.7,36.7,22.7,37.0,29.7,14.32,0.001919,0.842,0.1586,25.04,63.2,61
8966.48,12.513,9.114,8.927,12.513,10.813,3.399,0.000379,0.974,0.484,0.784,0.629,0.906,22.2,37.8,22.2,37.9,30.0,15.73,0.001754,0.583,0.1559,24.65,62.82,60
9118.71,12.519,9.42,9.246,12.519,10.97,3.099,0.00034,1.144,0.025,0.801,0.628,0.905,22.1,37.2,22.1,37.3,29.7,15.23,0.00167,1.3,0.1544,24.39,63.35,59
7612.57,12.51,9.083,8.886,12.51,10.796,3.427,0.00045,1.044,0.358,0.71,0.526,0.934,22.5,36.8,22.5,37.3,29.7,14.81,0.001946,0.778,0.1574,25.65,62.66,58
9155.7,12.589,9.234,9.064,12.589,10.912,3.355,0.000366,1.169,0.113,0.833,0.733,1.121,22.5,37.8,22.5,37.9,30.1,15.44,0.001686,1.459,0.1552,25.3,64.03,57
8575.88,12.581,9.475,9.298,12.581,11.028,3.105,0.000362,0.828,0.463,0.803,0.638,1.06,22.2,37.1,22.2,37.5,29.7,15.28,0.001782,0.776,0.1573,25.89,63.28,56
7142.77,12.544,9.336,9.134,12.544,10.94,3.208,0.000449,0.988,0.16,0.61,0.498,0.712,22.4,37.3,22.4,37.6,29.9,15.2,0.002129,0.799,0.1561,25.1,62.95,55
9064.93,12.591,9.171,8.991,12.591,10.881,3.42,0.000377,1.034,0.376,0.735,0.597,1.033,22.7,37.2,22.7,37.5,30.0,14.77,0.001629,1.191,0.1592,25.13,63.28,54
9049.64,12.56,9.3,9.119,12.56,10.93,3.261,0.00036,1.055,0.365,0.753,0.587,1.027,23.2,36.8,23.2,37.0,30.0,13.82,0.001527,0.78,0.1538,25.19,62.88,53
7698.49,12.584,9.492,9.324,12.584,11.038,3.092,0.000402,1.066,-0.396,0.79,0.609,0.91,22.5,37.8,22.5,38.1,30.2,15.6,0.002026,1.281,0.1556,25.01,62.53,52
7903.08,12.593,9.191,8.998,12.593,10.892,3.401,0.00043,1.106,-0.139,0.689,0.509,0.907,23.1,37.7,23.1,37.7,30.4,14.61,0.001848,1.173,0.1549,25.21,62.38,51
7583.33,12.579,9.426,9.233,12.579,11.002,3.153,0.000416,1.068,-0.474,0.781,0.587,0.986,22.8,36.9,22.8,37.3,29.8,14.49,0.001911,1.067,0.1563,24.52,62.93,50
8710.84,12.573,9.425,9.246,12.573,10.999,3.148,0.000361,0.819,-0.042,0.795,0.661,1.059,22.9,37.6,22.9,37.8,30.2,14.93,0.001713,1.491,0.1584,26.37,63.64,49
7959.23,12.532,9.201,9.015,12.532,10.866,3.332,0.000419,1.096,0.336,0.813,0.629,1.076,22.8,37.2,22.8,37.5,30.0,14.74,0.001851,0.728,0.1613,25.15,62.33,48
7449.27,12.55,9.093,8.909,12.55,10.821,3.457,0.000464,1.102,0.459,0.66,0.489,0.813,22.0,37.5,22.0,37.9,29.7,15.97,0.002144,0.823,0.1571,24.86,62.46,47
8050.16,12.576,9.269,9.083,12.576,10.922,3.307,0.000411,0.962,-0.237,0.688,0.568,0.927,23.1,38.2,23.1,38.7,30.7,15.61,0.001939,1.216,0.1598,25.77,62.8,46
8795.49,12.581,9.444,9.264,12.581,11.013,3.138,0.000357,1.019,0.168,0.719,0.611,0.933,23.0,37.9,23.0,37.9,30.5,14.84,0.001688,0.774,0.1578,24.91,61.76,45
7113.45,12.565,9.108,8.942,12.565,10.836,3.457,0.000486,1.02,0.068,0.726,0.624,0.875,21.8,36.0,21.8,36.2,28.9,14.43,0.002028,0.912,0.1585,24.87,61.25,44
8957.42,12.575,9.353,9.14,12.575,10.964,3.221,0.00036,0.928,-0.143,0.655,0.529,0.916,21.8,37.4,21.8,37.9,29.6,16.1,0.001798,1.458,0.1564,24.28,62.53,43
7993.98,12.513,9.491,9.283,12.513,11.002,3.022,0.000378,1.088,0.218,0.727,0.579,0.928,22.1,37.9,22.1,38.2,30.0,16.01,0.002003,1.145,0.1617,25.48,62.76,42
6669.98,12.562,9.249,9.062,12.562,10.905,3.313,0.000497,0.939,0.368,0.744,0.627,1.035,21.9,36.6,21.9,36.6,29.2,14.68,0.002201,0.648,0.1569,23.64,60.68,41
8799.66,12.573,9.357,9.167,12.573,10.965,3.216,0.000365,1.015,0.175,0.666,0.472,0.907,22.8,37.7,22.8,37.9,30.3,15.1,0.001716,0.831,0.1583,24.64,61.92,40
7776.21,12.568,9.157,8.992,12.568,10.863,3.411,0.000439,1.046,0.03,0.721,0.55,0.943,22.3,37.5,22.3,37.9,29.9,15.6,0.002006,1.23,0.1574,24.67,61.03,39
7080.11,12.518,9.325,9.135,12.518,10.921,3.193,0.000451,0.955,-0.092,0.68,0.571,0.804,23.1,37.8,23.1,38.3,30.5,15.19,0.002145,1.196,0.1578,24.07,61.86,38
8294.04,12.588,9.25,9.073,12.588,10.919,3.338,0.000402,1.101,0.024,0.757,0.634,0.937,23.2,38.1,23.2,38.3,30.6,15.05,0.001815,0.52,0.1609,25.24,62.15,37
6922.28,12.596,9.265,9.1,12.596,10.93,3.332,0.000481,1.182,-0.312,0.748,0.645,0.924,23.0,37.6,23.0,38.1,30.3,15.03,0.002171,1.121,0.1561,24.72,60.69,36
8718.29,12.56,9.287,9.075,12.56,10.923,3.273,0.000375,0.812,-0.461,0.814,0.626,1.055,22.6,37.9,22.6,38.3,30.2,15.64,0.001794,1.038,0.161,24.19,61.9,35
7446.89,12.535,9.09,8.898,12.535,10.813,3.445,0.000463,1.175,0.429,0.69,0.54,0.97,21.1,35.1,21.1,35.5,28.1,14.41,0.001935,1.048,0.1587,25.29,62.85,34
7358.96,12.537,9.12,8.911,12.537,10.828,3.417,0.000464,1.124,0.41,0.772,0.632,0.91,21.8,37.7,21.8,38.1,29.7,16.33,0.002219,1.208,0.1615,24.97,61.23,33
7378.13,12.553,9.288,9.095,12.553,10.92,3.265,0.000443,0.879,0.444,0.721,0.566,0.9,22.6,38.1,22.6,38.3,30.4,15.66,0.002123,0.926,0.1594,23.96,61.72,32
7866.62,12.561,9.153,8.936,12.561,10.857,3.408,0.000433,1.179,-0.193,0.734,0.556,0.988,22.3,36.8,22.3,36.8,29.5,14.47,0.00184,1.087,0.1607,24.78,61.36,31
7889.39,12.505,9.151,8.976,12.505,10.828,3.353,0.000425,1.01,-0.322,0.667,0.561,0.959,23.0,37.1,23.0,37.5,30.0,14.51,0.00184,0.871,0.159,24.28,62.01,30
8562.33,12.571,9.036,8.862,12.571,10.804,3.535,0.000413,1.076,0.424,0.801,0.637,0.942,23.6,38.8,23.6,38.9,31.2,15.28,0.001784,0.505,0.1565,25.44,61.11,29
8820.99,12.583,9.186,8.974,12.583,10.884,3.397,0.000385,0.969,0.071,0.604,0.49,0.713,22.5,38.3,22.5,38.8,30.4,16.26,0.001844,1.364,0.1645,25.29,61.46,28
7199.9,12.569,9.208,9.02,12.569,10.888,3.361,0.000467,1.051,-0.105,0.674,0.483,0.829,22.7,37.3,22.7,37.6,30.0,14.87,0.002065,1.196,0.16,25.04,61.11,27
6796.28,12.59,9.244,9.067,12.59,10.917,3.346,0.000492,0.959,0.036,0.8,0.606,0.966,22.5,38.3,22.5,38.8,30.4,16.33,0.002403,0.785,0.162,24.36,60.6,26
8533.97,12.595,9.277,9.085,12.595,10.936,3.318,0.000389,1.133,-0.316,0.793,0.594,0.919,22.3,37.4,22.3,37.5,29.8,15.29,0.001791,1.263,0.1608,25.09,61.03,25
6938.73,12.56,9.021,8.807,12.56,10.79,3.539,0.00051,1.179,-0.159,0.694,0.576,0.948,22.6,38.2,22.6,38.5,30.4,15.85,0.002284,1.45,0.16,24.13,61.33,24
7515.61,12.515,9.146,8.975,12.515,10.831,3.369,0.000448,0.828,-0.254,0.798,0.679,0.935,22.2,36.9,22.2,37.3,29.6,15.14,0.002015,1.029,0.1607,24.84,61.56,23
8070.44,12.541,9.267,9.068,12.541,10.904,3.274,0.000406,0.893,-0.119,0.726,0.533,0.86,22.3,37.7,22.3,37.7,30.0,15.42,0.001911,1.063,0.1613,24.5,60.84,22
8017.8,12.556,9.037,8.839,12.556,10.797,3.519,0.000439,0.98,0.248,0.754,0.561,1.037,22.2,37.1,22.2,37.4,29.7,15.17,0.001892,1.183,0.1587,24.81,61.38,21
8557.73,12.515,9.268,9.083,12.515,10.892,3.247,0.000379,1.153,-0.132,0.726,0.562,0.855,23.1,39.5,23.1,40.0,31.3,16.86,0.00197,0.521,0.1608,24.81,60.65,20
7782.89,12.523,9.201,8.992,12.523,10.862,3.322,0.000427,0.978,-0.112,0.75,0.555,0.92,22.0,37.5,22.0,37.9,29.8,15.83,0.002034,0.864,0.1611,23.66,61.05,19
7026.01,12.519,9.097,8.884,12.519,10.808,3.422,0.000487,0.963,0.144,0.697,0.535,0.928,23.0,37.9,23.0,38.3,30.4,15.24,0.002169,0.714,0.1641,24.21,60.67,18
8417.2,12.577,9.312,9.14,12.577,10.945,3.266,0.000388,0.872,-0.057,0.695,0.54,0.839,22.8,38.4,22.8,38.7,30.6,15.91,0.001891,1.194,0.1632,24.16,61.0,17
7727.76,12.516,9.201,8.992,12.516,10.858,3.315,0.000429,1.173,-0.184,0.812,0.671,0.951,21.5,37.0,21.5,37.0,29.2,15.52,0.002009,1.433,0.1645,23.98,60.24,16
8197.49,12.509,9.004,8.794,12.509,10.756,3.504,0.000427,0.86,-0.287,0.677,0.492,0.788,22.1,38.4,22.1,38.5,30.2,16.37,0.001997,1.341,0.1606,24.59,60.13,15
7504.48,12.57,9.145,8.968,12.57,10.858,3.425,0.000456,1.047,-0.342,0.683,0.493,0.895,22.8,38.5,22.8,38.8,30.7,15.98,0.002129,1.052,0.1662,23.18,59.99,14
8480.44,12.566,9.073,8.881,12.566,10.82,3.493,0.000412,0.808,0.188,0.629,0.516,0.881,22.1,37.8,22.1,37.9,30.0,15.72,0.001854,1.318,0.1641,23.3,59.25,13
8747.58,12.595,9.283,9.071,12.595,10.939,3.311,0.000379,0.957,-0.351,0.826,0.638,1.124,22.7,38.2,22.7,38.3,30.5,15.58,0.001781,1.493,0.1621,24.92,61.2,12
8115.41,12.595,9.042,8.844,12.595,10.818,3.553,0.000438,1.141,-0.308,0.719,0.618,0.979,22.9,37.9,22.9,38.0,30.4,15.09,0.00186,0.78,0.1605,24.72,60.74,11
6526.03,12.524,9.153,8.962,12.524,10.839,3.371,0.000516,0.832,0.051,0.737,0.633,0.924,22.5,37.0,22.5,37.2,29.8,14.73,0.002258,0.631,0.1629,22.67,59.4,10
7441.36,12.59,9.19,9.019,12.59,10.89,3.4,0.000457,1.114,-0.093,0.72,0.551,0.955,22.0,38.2,22.0,38.6,30.1,16.57,0.002226,0.842,0.1633,24.45,61.14,9
7190.79,12.591,9.459,9.286,12.591,11.025,3.132,0.000436,1.122,-0.393,0.711,0.579,0.945,22.3,37.6,22.3,38.0,29.9,15.77,0.002193,0.574,0.1627,23.91,61.15,8
8366.1,12.501,9.007,8.796,12.501,10.754,3.494,0.000418,0.984,0.373,0.648,0.486,0.922,22.9,38.9,22.9,39.3,30.9,16.41,0.001962,1.286,0.1648,24.34,60.15,7
8159.02,12.508,9.046,8.828,12.508,10.777,3.462,0.000424,0.928,0.029,0.698,0.519,0.799,22.5,38.1,22.5,38.1,30.3,15.61,0.001913,0.976,0.1647,24.11,60.5,6
7189.0,12.568,9.433,9.255,12.568,11.0,3.135,0.000436,1.017,0.473,0.71,0.61,0.847,22.6,38.4,22.6,38.4,30.5,15.79,0.002197,1.2,0.1699,24.04,60.73,5
8643.1,12.516,9.318,9.119,12.516,10.917,3.199,0.00037,1.094,0.031,0.771,0.62,0.991,22.4,38.3,22.4,38.8,30.4,16.37,0.001894,1.155,0.1636,24.23,60.14,4
6673.29,12.534,9.366,9.166,12.534,10.95,3.168,0.000475,1.098,-0.412,0.712,0.604,0.975,22.6,37.2,22.6,37.2,29.9,14.67,0.002198,1.088,0.1642,24.21,60.52,3
6678.55,12.526,9.42,9.228,12.526,10.973,3.106,0.000465,1.2,-0.31,0.662,0.514,0.91,21.7,37.1,21.7,37.3,29.4,15.63,0.00234,1.087,0.1637,23.89,60.51,2
8545.24,12.585,9.486,9.292,12.585,11.035,3.099,0.000363,0.81,-0.361,0.742,0.597,1.022,23.0,39.2,23.0,39.4,31.1,16.34,0.001913,0.817,0.1653,23.66,60.5,1
